id,label,ra,dec,mag
84002134272175559094,SN,231.34792,-3.57211,19.3
74671350014163844339,SN,195.79475,-21.9873,16.8
32598162520392589664,SN,213.94067,-47.6375,18
26571620605566848490,SN,167.23133,-29.02401,20.1783
36754674717164041578,SN,164.02308,14.49034,18.9957
5069475842059210502,SN,237.16133,-3.31769,20
74433779881235569055,SN,128.32625,19.34578,17.9
27573575995579872201,SN,50.553,-44.0943,16.3
5094448633690589017,SN,202.50333,-27.97342,16.8
13538586583134546280,SN,224.92554,4.08558,16.8
42308874851411120171,SN,212.41871,-0.65668,17.4
37205420970651239514,SN,201.808,-2.27007,18.4
55945458482750628375,VS,98.553,-32.99712,16.1
95918243399844996453,SN,196.2545,34.51197,20.12
68633719107626620505,SN,162.206,-20.26363,16.2
27397637493491224159,SN,174.336,-4.91023,16.3
29306609517665047258,SN,116.36225,29.89098,17.6
45341015109437359654,SN,127.79921,9.60127,19.4
25173457956467713334,SN,112.046,72.57541,17.5
18006514427723001867,SN,154.58046,41.42758,17.2
70994777742369596791,SN,165.83758,71.88687,17.3364
98478113919457503480,SN,198.5245,33.91934,17.3982
18051304409493734039,SN,216.33575,32.48222,17.248
59910440185940817779,SN,171.54321,44.3448,20.93
57907086729286678575,SN,180.1115,31.59853,20.69
86537144061514070127,SN,119.11042,28.11222,20.03
2140776976924637259,SN,87.82525,-38.31478,16.4
96936025209262998623,SN,87.8145,-38.31728,15.7
96995621129368580399,SN,250.29046,50.97247,18.26
26371394211859664861,SN,174.41762,57.07819,18.43
31181911301310095781,SN,215.07525,-22.18906,21.6308
93420795520507766349,SN,116.95921,-18.73689,17.78
46684308990151353462,SN,197.55812,32.52058,20.8707
54330007665975580166,SN,170.24592,53.17378,17.8
48961066222363834797,SN,114.52304,-55.19639,16.8
86766815236930181261,SN,116.71967,39.02272,16.1
34478805735765163540,VS,118.51229,-1.23242,17.38
42598341997810275513,SN,112.5725,25.03222,18.3
6986084306921796880,SN,206.25217,61.28025,16.8
66210278449962553007,SN,154.89425,-1.00906,20.3773
92886829624416768564,SN,209.49912,-21.02504,20.1348
3717880218166272664,SN,156.4495,-11.42156,19.3997
86212673025687336634,SN,228.47625,4.75726,17.2
45407520225422248773,SN,198.80567,-17.56212,19.4622
30209850294698198929,SN,197.95746,-8.87346,17.5426
26803865163656823416,SN,102.65304,31.1126,17.1
53754774946498159991,SN,175.64437,-25.91256,16.9
32315429958859433630,SN,214.83746,-20.95172,16.8
12686730257978543420,VS,113.35612,37.62911,15.68
21585850514840954653,SN,197.76933,49.31792,20.18
10308080261338947935,SN,196.46346,46.97308,20.3
51479572637848959214,SN,167.52617,8.72055,18.43
39955555060683450771,SN,49.83862,41.49024,16.5
95837969021383103009,SN,197.99167,14.56638,16.9
17956909764801925610,SN,163.97429,36.86333,18
35606861696014060307,SN,225.96108,48.38056,17.3
57936133410654710766,SN,206.46146,26.7965,16.7
20983850994389624877,SN,72.18096,-4.97875,17.7
10016132833201710347,SN,86.59962,-52.08857,15.8
82249655959965285885,SN,170.49325,-13.98367,19.7165
54901364277462181240,SN,170.96975,-5.55182,21.3697
49088672538665398565,SN,193.69246,-26.74848,20.3998
81018936634858984349,SN,99.25812,44.25667,18.5607
10122266826206872146,SN,202.01483,-31.75719,19.6003
47325858200597439941,SN,196.40383,31.72772,20.12
84838463790913935614,SN,124.19575,62.28236,19.94
66515819573916694825,SN,118.48604,33.01681,20.87
97390463088528531059,SN,117.20967,-1.70064,20.11
66471314664064936667,SN,118.088,12.05814,20.63
60710557322227031974,SN,281.05204,24.15825,15.7
34872382979825551282,VS,111.88183,33.77662,15.3
59071523518383930916,SN,42.40004,-31.22331,16.9
7464846000238386569,SN,70.60271,-21.72433,17.7
13790766797016639445,SN,289.86058,52.3277,16.9
29321402344363200218,SN,49.97696,41.56486,16.9
35049525790679956831,SN,142.30104,12.93022,18.5595
35514888711422961255,SN,149.17067,-10.64249,21.1234
95552465576918615294,SN,197.10583,-41.98064,16.9
48281998739195024540,SN,26.07042,-41.89364,16.4
35855970483369868944,VS,97.73662,43.90184,15.1335
12572045461987476306,SN,91.82221,46.02666,17.8556
80169046224887697411,SN,203.32025,-16.12625,18.9
22719362907245423904,SN,186.74817,11.47581,19.5728
85173396736268695852,SN,155.62458,15.09659,19.755
87381818386525486360,SN,155.53842,15.47203,19.7956
48401406578659067492,SN,115.12337,10.93328,17.72
78847856574243396341,SN,234.13529,16.61019,17.1
14237583154688974235,SN,82.82567,-29.29511,18.12
43467265307345054477,SN,148.66121,39.54319,18.13
28574230859319039535,SN,236.37629,-13.15279,16.8
52013473702983713781,SN,212.86037,1.28596,17.3
64332475191239002052,SN,211.68487,71.88757,16.2
17427872605137107241,SN,50.42679,42.09706,16.5
80559579721904199757,SN,30.77412,-3.84111,17
43938726401189937283,SN,47.64358,4.26967,16.5
60466193853086486157,SN,177.98433,-13.41752,17
99244227663617483217,SN,175.61117,-36.9065,17.3
26017189492245960028,SN,201.35046,-43.01597,14
36681545844602881564,SN,206.92962,-30.93251,17.3
70782886233897716230,SN,88.66929,15.17429,17.9
60239398798077028181,SN,194.85458,27.74027,17.4
26671568931435146844,SN,163.7425,14.27161,19.455
46241355889429734367,SN,124.10246,25.99312,20.2416
41215919145224450175,SN,138.55421,16.74172,18.25
34482541021340628646,SN,207.41879,4.24085,18
47964940323060723096,SN,192.61679,-10.84139,16.8202
26506394438988867024,SN,138.47562,29.08134,19.1471
83929676594164512462,SN,165.52546,36.90306,19.61
86069274319256567932,SN,181.35762,-21.40033,17
50763637210703284451,SN,211.48792,43.88394,16.6
3884227237940304594,SN,145.62175,-16.97413,16.8
22135662814839267193,SN,172.64054,-42.55873,16.9
6004449825931411879,SN,108.05979,7.23978,16.7
29968759433241555160,SN,84.98937,-40.51607,17
53331685894272072202,SN,168.50708,67.85793,19.7144
40849626334602654138,SN,204.40133,-29.35576,19.2841
51562653219635250831,SN,78.68808,-14.44701,19.5238
40413880176790816119,SN,17.74662,20.85624,18.809
73795749865648885213,SN,202.33571,12.22682,20.0642
95944121109695300580,SN,174.15071,-3.07731,19.7458
75391744367006765550,VS,142.92712,-30.21697,17.8267
7435173912376111465,SN,206.71754,7.39706,19.9052
25767786157195030939,SN,156.03008,13.61592,19.0232
31637328659206406383,SN,57.03958,10.26909,17.9585
99706002893576862455,SN,160.51879,-0.15516,20.4741
8065654983505386394,SN,187.11371,7.07809,20.8
72973433602144750484,SN,173.48729,49.17367,20.18
43114584741537599382,SN,193.41958,51.26371,19.87
10716618615035982218,SN,181.77562,9.40088,18.92
66870142153548209852,SN,188.73767,9.84343,20.07
83812887766094771228,SN,108.81675,13.61637,20.44
66081862468811251655,SN,19.35471,32.92136,18.13
67118058447421570602,SN,57.85129,35.67805,18.96
8968202898359371178,SN,136.82321,56.0025,19.78
1583066121025696379,SN,163.89167,-3.3663,18.7638
92447017961301186352,SN,107.35792,48.959,18.12
1717818310427020558,SN,187.79675,57.49554,18.67
30086625583761476468,SN,124.14442,24.49537,18.1589
48103425538174324205,SN,194.7535,-26.12793,19.9505
34241324459919795397,SN,141.11025,5.17076,19.0944
2688305583718022074,SN,162.80229,19.36251,17.816
82536627512165762552,SN,22.84658,60.32046,16
96626533728307165181,SN,139.16971,22.298,19.1957
3019481957577038638,SN,177.8675,22.02636,16.5
66321212185798015684,SN,121.06675,61.56186,18.3
10510651210135634870,SN,67.12846,-17.65649,17
70209827058735567103,SN,193.81504,0.09982,15.1
3656075367537903026,SN,37.66537,42.23581,17
22090028148004521407,SN,158.58029,3.40708,20.9558
90833143840618627433,SN,116.43067,31.00772,20.7039
55497743566895634488,SN,154.27933,15.80997,19.6706
52942807146805749687,SN,139.39429,18.95197,19.5464
50134899915757552206,SN,122.58275,19.44672,20.3428
96890017850054680215,SN,209.37958,6.0975,16
11359473532543324666,SN,169.27362,-5.52047,18.1693
90215420143697222964,SN,109.15729,67.89231,18.3
33393774252541579001,SN,225.11446,-13.5525,17
8915454415619085855,SN,65.45129,-15.75559,17
9441786057109768693,SN,86.93908,53.60896,16.8
44720455570879149120,SN,219.93637,23.39535,17.1
72137389281743633107,SN,154.81933,4.76167,18.3486
18152526280360147733,SN,45.99058,43.40097,17.2
45703691781129217510,SN,24.88346,33.82668,16.2
61479147958624084929,SN,75.93329,3.41247,17.9573
54788580715900242298,SN,60.35829,-54.75856,16.5
90498261503731126787,SN,204.52208,-17.85425,15.7
42333619616642174172,SN,178.76771,1.71855,14.7
14318166887993563938,SN,122.31037,0.28089,16.8
79395928922643428727,SN,247.41083,40.23611,23.46
91078324869432499043,SN,47.30317,27.52137,19.06
95163190500359966208,SN,258.6505,30.73567,18.3
99454384831108154778,SN,220.15958,53.50383,16.9
74103460926770612979,SN,331.01146,9.51389,18.05
21146417038507322960,SN,17.60042,23.3575,17.7
4459055782287243833,SN,340.36204,39.28944,17
73909356375952966459,SN,259.14933,-10.34374,16.6
87327119222985713121,SN,151.00654,-6.47374,18.7
84268484510187659069,SN,13.73671,10.801,18.2
48067007335479999606,SN,106.29187,21.04242,16.5
81837995483017472510,SN,338.43237,-6.36898,21.37
28873693166762099389,SN,188.77654,31.24317,17.9
47937555442074985037,SN,212.47971,17.53211,18.4
14401967536105903665,SN,173.42312,0.72597,16.96
88040674071614790508,SN,182.00042,19.74075,16.9
83334681819643597089,SN,134.96958,53.26523,20.03
9919579111980382680,SN,105.86925,58.21719,20.61
20274763264601599720,SN,139.96971,-68.91144,16.6
60511205913894919962,SN,218.06379,26.32556,16.58
56329575606286299835,SN,137.39608,33.12281,19.1
79547291958286584934,SN,41.89379,34.90933,17.8
40773806274118800765,SN,351.20429,15.28111,17.3
92945218283635689638,SN,78.526,-10.625,18
42573558098475657337,SN,170.94117,-1.10589,15.9
55987090991726948697,SN,80.74962,-0.13817,18.1
80496034392431062708,SN,222.90762,40.59761,17
30051053331175950847,SN,218.12162,49.89292,16.7
23737943162622990226,SN,47.42712,40.97481,17.6
45537018641048311382,SN,17.44487,13.30803,16.8
52276555746580192410,SN,19.565,15.09967,17.2
31170407065801361309,SN,31.59387,-52.02408,15.9
77613175548058483838,SN,307.40187,-43.84103,17.6
25538137602834996438,SN,337.74758,-13.99892,17.7
41067349935687330129,SN,203.67983,9.33872,16.6
49215847656877876512,SN,152.04737,51.84469,16
56952321712635365061,SN,16.83492,32.39994,18.8
37934616990144512264,SN,141.43554,34.27669,15.6
51675457958387535475,SN,31.3055,6.10233,17.3
20641985234832166639,SN,27.72317,-36.00856,17.7
32528342269956390188,SN,126.06258,-18.77447,15.2
77874657085573368270,SN,32.29125,31.99764,18.7
47876593881188429773,SN,291.30287,-53.60078,18.5
18298209716303003125,SN,333.83196,-65.54817,16
14709826333969692673,SN,97.01533,74.30939,18.3
51837162874997607807,SN,207.02042,61.82092,16.3
41773628149334697080,SN,345.10262,1.62689,15.9
54273992719300941398,SN,10.59108,29.64486,19.1
28181172301479511781,SN,291.90708,54.37611,18.4
78897999763373198649,SN,356.77562,29.48539,17.3
38129545546518271516,SN,42.17642,14.31261,17.5
30893477350054273195,SN,349.1805,33.99656,17.5
31663248869542476199,SN,37.13692,20.28547,17.3
70569625278743568498,SN,198.22375,28.79869,20.6
3720724163830723249,SN,226.16992,12.62878,17.5
30229061608260630110,SN,135.65779,25.9345,17.9
1388717330383424461,SN,109.17742,29.85631,17.2
55800027996505661529,SN,104.42929,13.57936,16.8
38515145359498590728,SN,267.36271,36.14333,15.9
65094492748410886158,SN,112.22446,33.81961,16.4
19155396617422265377,SN,346.85029,-61.48922,17.3
84144579716588175187,SN,7.85862,-49.59294,17.1
74499290341477909728,SN,206.14029,4.78153,17.8
17900976208676761726,SN,176.89617,55.97075,16
65830185628247431429,SN,192.628,-10.87792,18.2
92652232699889961632,SN,273.45512,13.23775,18.3
54516881877376579094,SN,325.82037,43.57989,17.6
70454740453563646552,SN,195.13458,27.97808,17.2
21831392575102281136,SN,330.56437,-61.65961,17
25712143437911001364,SN,353.96775,23.61447,16.3
44666946663272670593,SN,113.77158,-69.13142,19.3
38161082603234647266,SN,109.44042,23.34461,15.7
47058827670158217575,SN,163.67567,-21.0705,16.9
49816258378210175110,SN,309.35658,66.11986,15.5
30945863202273531104,SN,114.06567,-69.50639,16.8
30334742818003058728,SN,48.39712,0.25086,17
30089513865386342261,SN,198.1715,12.6005,17.5
69278897834633035839,SN,199.62696,-14.61239,16.4
13549000466771818919,SN,193.64804,-12.57183,15
88738153850258926770,SN,145.31479,35.88817,16.6
63755982862185371757,SN,41.42242,-8.20836,18.14
65124666649749165789,SN,226.12487,2.3309,20.35
99533155018466301181,SN,140.19546,-8.05944,16
8653062996946704907,SN,359.02729,29.37842,18.5
8402734482444308706,SN,75.81829,-2.93639,17.8
35729977635489361053,SN,306.26608,-24.82036,16
51488371583888346334,SN,41.28862,-55.73803,17.3
67149791673578517029,SN,14.16521,-9.90078,17.9
53343113459787126878,SN,119.79908,32.91108,17.3
61692316575465502158,SN,142.30729,22.57678,19.5
24581417809651546292,SN,165.64667,50.58594,17.2
25166366738891181626,SN,148.23158,42.84753,17.3
7248779288054421808,SN,162.13462,26.58831,17.4
19422380041917325033,SN,52.05912,38.01975,17.3
45038485226768070887,SN,42.24108,-0.76069,18.8
39716263526354199516,SN,127.40917,-17.29647,16.4
52304125674152931027,SN,167.70171,-37.45061,15.5
21793728827552041290,SN,119.62542,-14.35417,16
7917738648664633244,SN,36.59712,27.65967,17.4
86127563644878671822,SN,185.48987,4.47181,13.6
27177626242040010550,SN,122.81854,25.17983,16.3
74128873129193221394,SN,50.69329,0.15575,16.6
29993208152603594591,SN,335.81704,-28.9755,16.9
29867309402876180459,SN,124.90825,-22.57075,16.8
82965061267345042083,SN,124.43079,-30.12253,16
38043068404162716405,SN,64.47612,-56.61256,17.1
62705141502270685475,SN,62.02971,-8.827,16.5
91044934738129035885,SN,247.44204,8.64183,16.5
65981308359450184189,SN,7.04983,7.16219,17
71903868578962884116,SN,14.41742,43.79283,17
8924567147313470523,SN,22.51417,-42.69686,18.1
21930044201440375669,SN,314.13504,-0.54642,18.5
64165312576175413556,SN,57.08242,70.13181,15.4
33486625346363329028,SN,56.09996,-44.66892,14
77585567815205772225,SN,47.13225,14.42508,17.2
69471167514427030506,SN,45.90112,46.94778,17.3
82289925862752209332,SN,52.72962,-47.98086,17
99439314102626845359,SN,63.41025,25.4795,17.1
66624975943431432806,SN,7.313,2.866,16.2
95917037338130936558,SN,8.06058,-41.38219,17.2
91071447523497809961,SN,356.06679,10.77014,16.2
68691293651636759232,SN,14.94929,-7.57183,15.6
12602025887792280789,SN,333.86062,-10.47628,16.9
38674648392948316446,SN,239.76496,51.305,20
76022646158037601070,SN,327.69646,-73.92594,18.1
35480766438524395595,SN,149.85483,-0.25533,18.7
89017276366170494001,SN,323.97233,-62.09439,17.1
94649846999441004242,SN,294.27554,-42.29736,17.8
13799775425824543365,SN,140.87312,-63.67453,16.8
62118236149448482304,SN,36.37692,-25.62722,15.7
46265442059212845044,SN,17.65092,-30.22711,16.8
95314250937941552499,SN,182.29808,29.17247,17.6
47078373499079042739,SN,272.1275,-52.06983,18
50322507483410081767,SN,34.03792,-11.93406,17.5
89157298200403980622,SN,341.412,73.16186,16.4
62841037600747978489,SN,99.125,-66.73167,17
61905128598831516074,SN,338.52,68.44,17.2
56085652647093872076,SN,239.62958,12.86656,17.4
30434473736895858616,SN,301.14521,12.738,17.8
34315592684881321475,SN,345.47071,14.41403,18.8
92839486905098481573,SN,351.92025,23.58928,17
50714413328943937603,SN,65.94662,-51.60081,15.9
66328406905539095804,SN,98.49067,-34.80767,15.9
87761351269627997311,SN,222.70792,-13.51769,16.4
67971030491478052862,SN,253.33725,-72.51444,17.3
40372615084194679979,SN,209.01746,-43.58608,16.9
53504445289855121309,SN,216.95237,11.56178,15.8
84421663146585883813,SN,295.97187,-70.63111,15.8
96271016772727420902,SN,253.93654,26.25794,16.9
5644498171158683698,SN,186.12908,75.53572,16
39650957883492082007,SN,20.24354,21.99994,15.5
56047647276976429802,SN,325.79637,-38.96828,16.2
32463683457610300536,SN,205.5405,4.26242,18.9
36389894289735300517,SN,344.96121,-61.55617,16.5
12673597139117918626,SN,241.85575,36.79325,17.8
27216269884225329137,SN,234.13017,46.90394,18.1
61809761222470185334,SN,246.94229,41.73992,19.3
88031989137627413836,SN,318.80542,2.18956,17.6
18939366682501774614,SN,265.634,67.59494,17.4
12699155154120748022,SN,201.41171,25.95942,18.3
409591648730891436,SN,208.51008,20.00675,17.9
85496158579997681225,SN,290.66312,43.89081,17.5
76771328617024785082,SN,181.51246,47.49264,18.2
52560684314708198382,SN,186.23617,21.36139,17.4
68484691947457177915,SN,218.94125,24.72164,17
29994164888950076547,SN,239.39679,18.02989,17.4
53892232218880375728,SN,242.39633,42.44178,18.6
16912488336983417082,SN,222.70029,9.38008,20
80871509502479774733,SN,184.74046,47.30314,14.8
91248106847416734155,SN,203.20462,41.87086,16.5
77514940323692326229,SN,343.75821,-39.65958,14.7
44942619547746133286,SN,353.09517,15.85294,16.3
26287873132076905342,SN,268.77263,18.25733,16.7
89490824919125673315,SN,244.07567,64.10175,17.6
39121337896586964141,SN,242.59838,47.07786,16.5
98685429692631868607,SN,135.08342,52.49111,16.2
77694336724662904664,SN,214.8705,-5.62669,20.2
61294214921099388448,SN,326.56175,-46.52253,16.3
80112844483622318907,SN,210.22704,40.98322,17.3
63134859299754600566,SN,175.24542,-44.48492,17.6
34517702228599773779,SN,168.14467,12.07356,17.7
97912558509496278007,SN,172.55571,24.16867,16.5
54360555236063226938,SN,128.63883,-2.54336,15.5
85137769112594491836,SN,222.92887,8.57014,18.6
68296517983476829009,SN,230.827,18.29258,17.4
47670876734354208260,SN,246.73033,33.64011,16.8
20156764711655638381,SN,117.18375,54.61125,17.9
67784245068394306522,SN,77.93317,67.4915,17.3
36052957197136281239,SN,139.93404,33.76378,18.1
37648199483856396709,SN,178.87846,11.92397,15.4
71532752580369022907,SN,247.6695,44.50964,15.5
62223000590014037334,SN,131.83817,73.22047,15.9
84823239562940379443,SN,169.83729,72.81592,15.4
91210205342687585204,SN,179.43517,-10.17103,15.7
21192235573803128732,SN,226.16704,12.63167,16.6
7016969600727492869,SN,207.02496,7.38789,16.4
154432765775279744,SN,176.26492,19.97372,15.7
5509939944697294447,SN,26.03329,-61.11872,15.2
